match_id,shock_type,is_ai,did_win,fight_start,current_gold_lead,gadv_d30,gadv_d60,gadv_d120,gadv_d180
3961040985,positive,0,0,1022,-2513,0,1659,2062,2685
3961040985,positive,0,1,1248,-172,-235,-235,2974,2379
3961040985,negative,0,0,1248,172,235,235,-2974,-2379
3961040985,positive,0,1,1616,3116,-226,-226,1425,2232
3961040985,negative,0,0,1616,-3116,226,226,-1425,-2232
3961040985,positive,0,1,1772,5348,1202,1202,4914,6153
3961040985,negative,0,0,1772,-5348,-1202,-1202,-4914,-6153
3961000985,positive,0,1,540,403,0,23,-512,-701
3961000985,negative,0,0,540,-403,0,-23,512,701
3961000985,negative,0,1,734,-298,0,-696,-785,-1041
3961000985,positive,0,0,734,298,0,696,785,1041
3961000985,positive,0,1,1041,-2140,0,1384,2130,1142
3961000985,negative,0,0,1041,2140,0,-1384,-2130,-1142
3961000985,negative,0,1,1488,9,1001,1001,-2666,-918
3961000985,positive,0,0,1488,-9,-1001,-1001,2666,918
3961000985,positive,0,1,1561,-2657,0,1748,2274,4713
3961000985,negative,0,0,1561,2657,0,-1748,-2274,-4713
3961000985,positive,0,1,1677,-909,526,526,2965,3206
3961000985,negative,0,0,1677,909,-526,-526,-2965,-3206
3961000985,positive,0,1,1993,1235,0,1239,3617,1021
3961000985,negative,0,0,1993,-1235,0,-1239,-3617,-1021
3961000985,positive,0,1,2192,2256,-518,-518,290,826
3961000985,negative,0,0,2192,-2256,518,518,-290,-826
3961000985,positive,0,1,2386,3082,24,24,-1866,-315
3961000985,negative,0,0,2386,-3082,-24,-24,1866,315
3961000985,negative,0,1,2699,9095,4257,4257,4855,5567
3961000985,positive,0,0,2699,-9095,-4257,-4257,-4855,-5567
3961000985,positive,0,1,2728,13352,0,598,1310,1916
3961000985,negative,0,0,2728,-13352,0,-598,-1310,-1916
3960963962,negative,0,0,1131,-2803,-1642,-1642,-3159,-5236
3960963962,positive,0,1,1131,2803,1642,1642,3159,5236
3960936028,negative,0,0,3270,-28594,-2104,-2104,-2104,-2104
3960936028,positive,0,1,3270,28594,2104,2104,2104,2104
3960868114,positive,0,1,759,-928,1470,1470,1408,460
3960868114,negative,0,0,759,928,-1470,-1470,-1408,-460
3960868114,negative,0,1,845,480,0,-948,-2263,-3031
3960868114,positive,0,0,845,-480,0,948,2263,3031
3960868114,positive,0,1,1375,-132,249,249,1702,2606
3960868114,negative,0,0,1375,132,-249,-249,-1702,-2606
3960868114,positive,0,1,1669,3286,188,188,952,1715
3960868114,negative,0,0,1669,-3286,-188,-188,-952,-1715
3960868114,negative,0,1,2354,13394,0,-1727,-5405,-4320
3960868114,positive,0,0,2354,-13394,0,1727,5405,4320
3960868114,positive,0,1,2958,13834,0,1355,2560,1566
3960868114,negative,0,0,2958,-13834,0,-1355,-2560,-1566
3960868114,positive,0,1,3111,16394,-994,-994,-1866,-2034
3960868114,negative,0,0,3111,-16394,994,994,1866,2034
3960868114,positive,0,1,3311,14425,0,0,0,0
3960868114,negative,0,0,3311,-14425,0,0,0,0
3960760412,negative,0,0,1427,-5676,-888,-888,-3284,-4222
3960760412,positive,0,1,1427,5676,888,888,3284,4222
3960760412,negative,0,0,1777,-12032,587,587,-2104,-3210
3960760412,positive,0,1,1777,12032,-587,-587,2104,3210
3960760412,negative,0,0,2180,-18490,0,-331,-2740,-2834
3960760412,positive,0,1,2180,18490,0,331,2740,2834
3960760412,negative,0,0,2499,-27675,-1149,-1149,-1149,-1149
3960760412,positive,0,1,2499,27675,1149,1149,1149,1149
3960680068,positive,0,1,747,311,0,509,1219,-277
3960680068,negative,0,0,747,-311,0,-509,-1219,277
3960680068,negative,0,1,841,1530,0,-1496,-2238,-3585
3960680068,positive,0,0,841,-1530,0,1496,2238,3585
3960680068,positive,0,1,1421,639,1095,1095,2564,2508
3960680068,negative,0,0,1421,-639,-1095,-1095,-2564,-2508
3960680068,positive,0,1,1700,6609,0,2938,4141,5085
3960680068,negative,0,0,1700,-6609,0,-2938,-4141,-5085
3960615221,negative,0,1,1296,4731,-1210,-1210,-2810,-2767
3960615221,positive,0,0,1296,-4731,1210,1210,2810,2767
3960615221,negative,0,1,1430,1921,43,43,-37,1261
3960615221,positive,0,0,1430,-1921,-43,-43,37,-1261
3960615221,positive,0,1,2181,5406,0,-175,1491,856
3960615221,negative,0,0,2181,-5406,0,175,-1491,-856
3960615221,negative,0,1,2413,7869,0,-1265,-3629,-3633
3960615221,positive,0,0,2413,-7869,0,1265,3629,3633
3960615221,negative,0,1,2819,-3076,2485,2485,-1290,-4605
3960615221,positive,0,0,2819,3076,-2485,-2485,1290,4605
3960615221,negative,0,1,3059,-6326,-1255,-1255,-2052,-767
3960615221,positive,0,0,3059,6326,1255,1255,2052,767
3960615221,positive,0,1,3215,-7093,4274,4274,7260,11234
3960615221,negative,0,0,3215,7093,-4274,-4274,-7260,-11234
3960615221,positive,0,1,3463,3700,876,876,876,876
3960615221,negative,0,0,3463,-3700,-876,-876,-876,-876
3960615221,negative,0,1,3492,4576,0,0,0,0
3960615221,positive,0,0,3492,-4576,0,0,0,0
3960600123,positive,0,0,484,612,0,930,846,-242
3960600123,negative,0,1,484,-612,0,-930,-846,242
3960600123,negative,0,0,604,1458,0,-1088,-775,-599
3960600123,positive,0,1,604,-1458,0,1088,775,599
3960600123,negative,0,0,1090,762,0,-1272,-1728,-2576
3960600123,positive,0,1,1090,-762,0,1272,1728,2576
3960600123,negative,0,0,1263,-1814,0,-2135,-3000,-2960
3960600123,positive,0,1,1263,1814,0,2135,3000,2960
3960600123,negative,0,0,1778,-5224,-1063,-1063,-2978,-3418
3960600123,positive,0,1,1778,5224,1063,1063,2978,3418
3960600123,negative,0,0,2239,-13997,0,-1039,-3524,-5710
3960600123,positive,0,1,2239,13997,0,1039,3524,5710
3960600123,negative,0,0,2420,-19707,0,-4994,-8913,-8913
3960600123,positive,0,1,2420,19707,0,4994,8913,8913
3960600123,negative,0,0,2492,-24701,-3919,-3919,-3919,-3919
3960600123,positive,0,1,2492,24701,3919,3919,3919,3919
3960583608,positive,0,0,1167,-1011,0,1333,3202,1728
3960583608,negative,0,1,1167,1011,0,-1333,-3202,-1728
3960583608,negative,0,0,1548,566,131,131,137,62
3960583608,positive,0,1,1548,-566,-131,-131,-137,-62
3960583608,positive,0,0,2051,2460,0,988,-1768,-44
3960583608,negative,0,1,2051,-2460,0,-988,1768,44
3960583608,negative,0,0,2086,2460,988,988,-1768,-44
3960583608,positive,0,1,2086,-2460,-988,-988,1768,44
3960583608,positive,0,0,2176,692,0,1724,564,484
3960583608,negative,0,1,2176,-692,0,-1724,-564,-484
3960583608,positive,0,0,2459,-312,-77,-77,1225,1502
3960583608,negative,0,1,2459,312,77,77,-1225,-1502
3960583608,negative,0,0,2824,-4544,0,1556,-3726,-3933
3960583608,positive,0,1,2824,4544,0,-1556,3726,3933
4986461644,positive,0,1,1212,-111,0,819,3023,6292
4986461644,negative,0,0,1212,111,0,-819,-3023,-6292
4986461644,positive,0,1,1246,-111,819,819,3023,6292
4986461644,negative,0,0,1246,111,-819,-819,-3023,-6292
4986362254,negative,0,0,466,-1428,-120,-120,-1545,-1387
4986362254,positive,0,1,466,1428,120,120,1545,1387
4986362254,negative,0,0,662,-4726,0,-1622,-2016,-3365
4986362254,positive,0,1,662,4726,0,1622,2016,3365
4986362254,negative,0,0,781,-6742,0,-1349,-2953,-5006
4986362254,positive,0,1,781,6742,0,1349,2953,5006
4986362254,negative,0,0,1315,-17009,-1447,-1447,-2556,-2556
4986362254,positive,0,1,1315,17009,1447,1447,2556,2556
4986260666,negative,0,0,561,-1237,0,57,1971,1392
4986260666,positive,0,1,561,1237,0,-57,-1971,-1392
4986260666,positive,0,0,624,-1180,0,1914,1335,1183
4986260666,negative,0,1,624,1180,0,-1914,-1335,-1183
4986260666,negative,0,0,1168,-2612,0,309,-2836,-3781
4986260666,positive,0,1,1168,2612,0,-309,2836,3781
4986260666,negative,0,0,1718,-15454,-2274,-2274,-2759,-6886
4986260666,positive,0,1,1718,15454,2274,2274,2759,6886
4986260666,negative,0,0,1742,-17728,0,-485,-4612,-9654
4986260666,positive,0,1,1742,17728,0,485,4612,9654
4986260666,negative,0,0,1883,-22340,0,-5042,-5042,-5042
4986260666,positive,0,1,1883,22340,0,5042,5042,5042
4986133311,negative,0,1,518,1717,-250,-250,-714,-449
4986133311,positive,0,0,518,-1717,250,250,714,449
4986133311,positive,0,1,960,3468,0,957,1968,1857
4986133311,negative,0,0,960,-3468,0,-957,-1968,-1857
4986133311,positive,0,1,1068,4425,1011,1011,900,1802
4986133311,negative,0,0,1068,-4425,-1011,-1011,-900,-1802
4986133311,positive,0,1,1740,10460,0,12,1307,1995
4986133311,negative,0,0,1740,-10460,0,-12,-1307,-1995
4986133311,negative,0,1,2212,17919,3576,3576,-2171,-4199
4986133311,positive,0,0,2212,-17919,-3576,-3576,2171,4199
4986133311,negative,0,1,2528,12114,0,-2256,-3919,-5000
4986133311,positive,0,0,2528,-12114,0,2256,3919,5000
4986133311,positive,0,1,2792,6377,-1976,-1976,3110,3110
4986133311,negative,0,0,2792,-6377,1976,1976,-3110,-3110
4985891168,negative,0,0,243,-601,0,-63,-605,-556
4985891168,positive,0,1,243,601,0,63,605,556
4985891168,negative,0,0,431,-1157,0,-207,-220,-455
4985891168,positive,0,1,431,1157,0,207,220,455
4985891168,negative,0,0,592,-1377,-235,-235,-1431,-2351
4985891168,positive,0,1,592,1377,235,235,1431,2351
4985891168,negative,0,0,787,-3449,0,-1055,-2406,-3319
4985891168,positive,0,1,787,3449,0,1055,2406,3319
4985891168,negative,0,0,944,-5855,-913,-913,-3344,-3371
4985891168,positive,0,1,944,5855,913,913,3344,3371
4985891168,positive,0,0,1648,-18980,0,749,1638,1837
4985891168,negative,0,1,1648,18980,0,-749,-1638,-1837
4985891168,negative,0,0,2125,-23430,0,-2481,-2481,-2481
4985891168,positive,0,1,2125,23430,0,2481,2481,2481
4985787596,negative,0,1,1171,-4977,1484,1484,-1115,168
4985787596,positive,0,0,1171,4977,-1484,-1484,1115,-168
4985787596,positive,0,1,1374,-4809,-1107,-1107,-42,-630
4985787596,negative,0,0,1374,4809,1107,1107,42,630
4985787596,negative,0,1,1576,-5652,0,-1335,-1510,-2238
4985787596,positive,0,0,1576,5652,0,1335,1510,2238
4985787596,positive,0,1,2264,-11702,-3306,-3306,149,3168
4985787596,negative,0,0,2264,11702,3306,3306,-149,-3168
4985787596,positive,0,1,2619,-6826,-1067,-1067,3517,7634
4985787596,negative,0,0,2619,6826,1067,1067,-3517,-7634
4985787596,positive,0,1,3385,9675,0,-1131,1182,3080
4985787596,negative,0,0,3385,-9675,0,1131,-1182,-3080
4985705053,positive,0,0,1227,-529,0,-91,-642,-2371
4985705053,negative,0,1,1227,529,0,91,642,2371
4985705053,negative,0,0,3092,-25196,-4472,-4472,-4472,-4472
4985705053,positive,0,1,3092,25196,4472,4472,4472,4472
4983935086,positive,0,1,658,1757,-503,-503,781,2396
4983935086,negative,0,0,658,-1757,503,503,-781,-2396
4983935086,positive,0,1,1026,6330,0,2157,2953,3330
4983935086,negative,0,0,1026,-6330,0,-2157,-2953,-3330
4983935086,positive,0,1,1336,12704,0,-1008,-168,-315
4983935086,negative,0,0,1336,-12704,0,1008,168,315
4983935086,positive,0,1,1580,13776,0,1130,1130,1130
4983935086,negative,0,0,1580,-13776,0,-1130,-1130,-1130
4983800597,negative,0,1,878,-1006,753,753,1253,1504
4983800597,positive,0,0,878,1006,-753,-753,-1253,-1504
4983800597,negative,0,1,1011,247,251,251,-1504,-856
4983800597,positive,0,0,1011,-247,-251,-251,1504,856
4983800597,negative,0,1,1706,7435,0,656,-2820,-6133
4983800597,positive,0,0,1706,-7435,0,-656,2820,6133
4983800597,positive,0,1,2215,4294,52,52,1970,2727
4983800597,negative,0,0,2215,-4294,-52,-52,-1970,-2727
4983800597,positive,0,1,2313,6264,757,757,1634,4736
4983800597,negative,0,0,2313,-6264,-757,-757,-1634,-4736
4983729131,negative,0,0,639,-359,-1229,-1229,-1873,-2004
4983729131,positive,0,1,639,359,1229,1229,1873,2004
4983729131,negative,0,0,821,-2363,-870,-870,-3644,-6276
4983729131,positive,0,1,821,2363,870,870,3644,6276
4983729131,negative,0,0,1042,-9322,0,-599,-2044,-3466
4983729131,positive,0,1,1042,9322,0,599,2044,3466
4983729131,negative,0,0,1297,-17129,-1019,-1019,-1019,-1019
4983729131,positive,0,1,1297,17129,1019,1019,1019,1019
4983628610,positive,0,0,691,-570,1087,1087,1819,1997
4983628610,negative,0,1,691,570,-1087,-1087,-1819,-1997
4983628610,negative,0,0,1683,1968,0,-2829,-3421,-3628
4983628610,positive,0,1,1683,-1968,0,2829,3421,3628
4983628610,negative,0,0,2174,-1243,0,-781,-479,-396
4983628610,positive,0,1,2174,1243,0,781,479,396
4983628610,positive,0,0,2407,-1865,0,2595,3286,3158
4983628610,negative,0,1,2407,1865,0,-2595,-3286,-3158
4983628610,negative,0,0,2613,1293,-5276,-5276,-5276,-5276
4983628610,positive,0,1,2613,-1293,5276,5276,5276,5276
4983550247,positive,0,1,641,1368,863,863,2053,2373
4983550247,negative,0,0,641,-1368,-863,-863,-2053,-2373
4983489657,negative,0,0,966,-387,0,280,-1330,-1924
4983489657,positive,0,1,966,387,0,-280,1330,1924
4983489657,negative,0,0,1045,-107,0,-1610,-2204,-3498
4983489657,positive,0,1,1045,107,0,1610,2204,3498
4983489657,negative,0,0,1286,-3004,0,-937,-5383,-5383
4983489657,positive,0,1,1286,3004,0,937,5383,5383
4982200558,positive,0,1,778,3659,709,709,1211,1329
4982200558,negative,0,0,778,-3659,-709,-709,-1211,-1329
4982200558,positive,0,1,1094,6426,0,2143,3763,4181
4982200558,negative,0,0,1094,-6426,0,-2143,-3763,-4181
4982200558,positive,0,1,1193,8569,1620,1620,2038,3403
4982200558,negative,0,0,1193,-8569,-1620,-1620,-2038,-3403
4982200558,positive,0,1,1345,11972,0,1484,3604,4157
4982200558,negative,0,0,1345,-11972,0,-1484,-3604,-4157
4982200558,positive,0,1,1769,25357,0,1387,1387,1387
4982200558,negative,0,0,1769,-25357,0,-1387,-1387,-1387
4982103916,positive,0,1,618,-2029,0,712,1044,-224
4982103916,negative,0,0,618,2029,0,-712,-1044,224
4982103916,positive,0,1,1084,-3654,0,152,-58,1451
4982103916,negative,0,0,1084,3654,0,-152,58,-1451
4982103916,negative,0,1,1488,-2181,-491,-491,-1598,-2404
4982103916,positive,0,0,1488,2181,491,491,1598,2404
4982103916,negative,0,1,1690,-4269,0,-373,-1341,-2419
4982103916,positive,0,0,1690,4269,0,373,1341,2419
4982103916,positive,0,1,2440,-1568,-822,-822,1922,5244
4982103916,negative,0,0,2440,1568,822,822,-1922,-5244
4982103916,positive,0,1,2489,-2390,0,2744,6066,6066
4982103916,negative,0,0,2489,2390,0,-2744,-6066,-6066
4982005618,positive,0,1,1042,5152,0,-2000,-1568,-1962
4982005618,negative,0,0,1042,-5152,0,2000,1568,1962
4982005618,negative,0,1,1127,3152,432,432,38,1694
4982005618,positive,0,0,1127,-3152,-432,-432,-38,-1694
4982005618,positive,0,1,1423,5340,-372,-372,-155,32
4982005618,negative,0,0,1423,-5340,372,372,155,-32
4982005618,positive,0,1,1916,7689,-671,-671,3871,7969
4982005618,negative,0,0,1916,-7689,671,671,-3871,-7969
4982005618,positive,0,1,1977,7018,4542,4542,8640,8640
4982005618,negative,0,0,1977,-7018,-4542,-4542,-8640,-8640
4981912277,negative,0,0,1174,375,1644,1644,749,-112
4981912277,positive,0,1,1174,-375,-1644,-1644,-749,112
4981912277,positive,0,0,1305,1124,-861,-861,-293,593
4981912277,negative,0,1,1305,-1124,861,861,293,-593
4981912277,positive,0,0,1402,831,0,886,3147,2155
4981912277,negative,0,1,1402,-831,0,-886,-3147,-2155
4981912277,negative,0,0,1502,3978,0,-992,-2043,-2241
4981912277,positive,0,1,1502,-3978,0,992,2043,2241
4981912277,positive,0,0,1885,1212,0,891,-3692,-6028
4981912277,negative,0,1,1885,-1212,0,-891,3692,6028
4981912277,negative,0,0,1915,1212,891,891,-3692,-6028
4981912277,positive,0,1,1915,-1212,-891,-891,3692,6028
4981912277,negative,0,0,1935,2103,0,-4583,-6919,-7617
4981912277,positive,0,1,1935,-2103,0,4583,6919,7617
4981912277,negative,0,0,2258,-5662,1278,1278,-974,-2214
4981912277,positive,0,1,2258,5662,-1278,-1278,974,2214
4981912277,negative,0,0,2482,-8508,0,-806,-3705,-5040
4981912277,positive,0,1,2482,8508,0,806,3705,5040
4981810133,negative,0,1,353,-453,-6,-6,84,130
4981810133,positive,0,0,353,453,6,6,-84,-130
4981810133,positive,0,1,948,-1463,943,943,2662,2685
4981810133,negative,0,0,948,1463,-943,-943,-2662,-2685
4981810133,positive,0,1,1264,1803,0,886,519,97
4981810133,negative,0,0,1264,-1803,0,-886,-519,-97
4981810133,positive,0,1,1587,1557,0,587,3713,3693
4981810133,negative,0,0,1587,-1557,0,-587,-3713,-3693
4981810133,negative,0,1,2028,3507,-929,-929,-3015,-46
4981810133,positive,0,0,2028,-3507,929,929,3015,46
4981810133,positive,0,1,2080,2578,-2086,-2086,883,2243
4981810133,negative,0,0,2080,-2578,2086,2086,-883,-2243
4981810133,positive,0,1,2891,1945,0,141,-1317,-1306
4981810133,negative,0,0,2891,-1945,0,-141,1317,1306
4981810133,positive,0,1,3587,-183,1210,1210,-2256,-4732
4981810133,negative,0,0,3587,183,-1210,-1210,2256,4732
4981810133,positive,0,1,4433,-3059,-146,-146,1046,-284
4981810133,negative,0,0,4433,3059,146,146,-1046,284
4981810133,negative,0,1,4500,-2013,0,-1330,-613,-287
4981810133,positive,0,0,4500,2013,0,1330,613,287
4981810133,positive,0,1,4614,-3343,717,717,1043,1043
4981810133,negative,0,0,4614,3343,-717,-717,-1043,-1043
4981755910,negative,0,0,1171,727,326,326,-363,52
4981755910,positive,0,1,1171,-727,-326,-326,363,-52
4981755910,negative,0,0,1871,-1779,0,-1708,-2102,-3044
4981755910,positive,0,1,1871,1779,0,1708,2102,3044
4981028582,positive,0,1,1553,9551,913,913,3449,3449
4981028582,negative,0,0,1553,-9551,-913,-913,-3449,-3449
4980888053,positive,0,1,361,864,0,530,989,423
4980888053,negative,0,0,361,-864,0,-530,-989,-423
4980888053,positive,0,1,422,1394,0,459,-107,754
4980888053,negative,0,0,422,-1394,0,-459,107,-754
4980888053,positive,0,1,622,2148,0,372,239,141
4980888053,negative,0,0,622,-2148,0,-372,-239,-141
4980888053,negative,0,1,856,2131,0,-1733,-1487,-1693
4980888053,positive,0,0,856,-2131,0,1733,1487,1693
4980888053,positive,0,1,1347,-965,0,2970,4565,3532
4980888053,negative,0,0,1347,965,0,-2970,-4565,-3532
4980888053,positive,0,1,1812,-1224,0,2633,4369,5065
4980888053,negative,0,0,1812,1224,0,-2633,-4369,-5065
4980888053,positive,0,1,2293,7133,0,-209,-1081,1114
4980888053,negative,0,0,2293,-7133,0,209,1081,-1114
4980888053,positive,0,1,2445,6052,2195,2195,5974,5974
4980888053,negative,0,0,2445,-6052,-2195,-2195,-5974,-5974
4980773381,positive,0,1,1310,6882,-2,-2,1104,1893
4980773381,negative,0,0,1310,-6882,2,2,-1104,-1893
4980773381,positive,0,1,1728,11262,1370,1370,2912,2912
4980773381,negative,0,0,1728,-11262,-1370,-1370,-2912,-2912
4980637380,negative,0,0,546,-1509,0,-347,-1062,-1000
4980637380,positive,0,1,546,1509,0,347,1062,1000
4980637380,positive,0,0,737,-2509,0,440,2259,2409
4980637380,negative,0,1,737,2509,0,-440,-2259,-2409
4980637380,positive,0,0,926,-100,0,834,303,492
4980637380,negative,0,1,926,100,0,-834,-303,-492
4980637380,negative,0,0,1413,4463,-991,-991,-3765,-2687
4980637380,positive,0,1,1413,-4463,991,991,3765,2687
4980637380,negative,0,0,2148,-2387,2190,2190,685,-1032
4980637380,positive,0,1,2148,2387,-2190,-2190,-685,1032
4980637380,negative,0,0,2226,-1702,0,-1717,-8093,-9246
4980637380,positive,0,1,2226,1702,0,1717,8093,9246
4980541717,negative,0,0,1721,-319,134,134,0,963
4980541717,positive,0,1,1721,319,-134,-134,0,-963
4980541717,negative,0,0,1985,2390,0,-2160,-4300,-3894
4980541717,positive,0,1,1985,-2390,0,2160,4300,3894
4980541717,negative,0,0,2347,-5041,0,578,4,-2052
4980541717,positive,0,1,2347,5041,0,-578,-4,2052
4980541717,negative,0,0,2463,-5037,0,-2056,-2056,-2056
4980541717,positive,0,1,2463,5037,0,2056,2056,2056
4980541717,negative,0,0,2482,-5037,0,-2056,-2056,-2056
4980541717,positive,0,1,2482,5037,0,2056,2056,2056
4980430921,negative,0,0,754,-814,-45,-45,-1485,-1435
4980430921,positive,0,1,754,814,45,45,1485,1435
4980430921,negative,0,0,1338,-4459,0,-283,-1927,-1216
4980430921,positive,0,1,1338,4459,0,283,1927,1216
4980430921,negative,0,0,1689,-3689,0,-40,3344,4835
4980430921,positive,0,1,1689,3689,0,40,-3344,-4835
4980430921,positive,0,0,1721,-3689,-40,-40,3344,4835
4980430921,negative,0,1,1721,3689,40,40,-3344,-4835
4980430921,negative,0,0,2601,12592,0,-892,-4168,-5253
4980430921,positive,0,1,2601,-12592,0,892,4168,5253
4980430921,negative,0,0,2684,11700,-3276,-3276,-4361,-4361
4980430921,positive,0,1,2684,-11700,3276,3276,4361,4361
4980430921,negative,0,0,2735,8424,-1085,-1085,-1085,-1085
4980430921,positive,0,1,2735,-8424,1085,1085,1085,1085
4980333085,positive,0,1,646,4569,372,372,690,1465
4980333085,negative,0,0,646,-4569,-372,-372,-690,-1465
4980333085,negative,0,1,1408,12988,0,-1574,-2789,-2680
4980333085,positive,0,0,1408,-12988,0,1574,2789,2680
4980333085,positive,0,1,1873,14059,0,393,2091,2525
4980333085,negative,0,0,1873,-14059,0,-393,-2091,-2525
4980333085,negative,0,1,2266,19600,942,942,-4948,-6752
4980333085,positive,0,0,2266,-19600,-942,-942,4948,6752
4980333085,negative,0,1,2934,13475,-201,-201,-5188,-6092
4980333085,positive,0,0,2934,-13475,201,201,5188,6092
4980333085,positive,0,1,3064,7383,0,1656,2622,2622
4980333085,negative,0,0,3064,-7383,0,-1656,-2622,-2622
4980260521,positive,0,0,1000,5693,643,643,2827,3983
4980260521,negative,0,1,1000,-5693,-643,-643,-2827,-3983
4980260521,negative,0,0,1126,8520,1156,1156,-66,-1938
4980260521,positive,0,1,1126,-8520,-1156,-1156,66,1938
4980260521,negative,0,0,1278,6582,0,-736,-3491,-3601
4980260521,positive,0,1,1278,-6582,0,736,3491,3601
4980260521,positive,0,0,1522,1932,0,2955,6006,6433
4980260521,negative,0,1,1522,-1932,0,-2955,-6006,-6433
4980260521,positive,0,0,1833,11524,1888,1888,4596,6940
4980260521,negative,0,1,1833,-11524,-1888,-1888,-4596,-6940
4980260521,negative,0,0,1993,18464,0,281,-3419,-3419
4980260521,positive,0,1,1993,-18464,0,-281,3419,3419
4980183695,positive,0,0,539,140,-794,-794,-812,-1402
4980183695,negative,0,1,539,-140,794,794,812,1402
4980183695,positive,0,0,603,-672,0,-590,-2192,-2988
4980183695,negative,0,1,603,672,0,590,2192,2988
4980183695,positive,0,0,784,-3660,0,869,147,-2420
4980183695,negative,0,1,784,3660,0,-869,-147,2420
4980183695,negative,0,0,1438,-7300,-501,-501,-1463,-4092
4980183695,positive,0,1,1438,7300,501,501,1463,4092
4980183695,negative,0,0,2313,-21098,-1864,-1864,-6161,-6161
4980183695,positive,0,1,2313,21098,1864,1864,6161,6161
4980123889,negative,0,0,1636,-6381,0,-1140,-3513,-3238
4980123889,positive,0,1,1636,6381,0,1140,3513,3238
4980079753,negative,0,0,983,-709,0,-943,-1865,-2341
4980079753,positive,0,1,983,709,0,943,1865,2341
4980079753,positive,0,0,1041,-1652,0,-922,-1398,-2228
4980079753,negative,0,1,1041,1652,0,922,1398,2228
4980079753,negative,0,0,1190,-3050,-830,-830,-3255,-4275
4980079753,positive,0,1,1190,3050,830,830,3255,4275
4980079753,positive,0,0,1393,-7313,0,-1478,-5249,-5249
4980079753,negative,0,1,1393,7313,0,1478,5249,5249
4980079753,negative,0,0,1428,-7313,-1478,-1478,-5249,-5249
4980079753,positive,0,1,1428,7313,1478,1478,5249,5249
4979109318,negative,0,1,1900,4676,195,195,-513,-648
4979109318,positive,0,0,1900,-4676,-195,-195,513,648
4979109318,positive,0,1,2231,4850,0,1019,-155,334
4979109318,negative,0,0,2231,-4850,0,-1019,155,-334
4979109318,positive,0,1,2426,5184,0,969,1592,2869
4979109318,negative,0,0,2426,-5184,0,-969,-1592,-2869
4979109318,positive,0,1,2676,9454,-822,-822,-822,-822
4979109318,negative,0,0,2676,-9454,822,822,822,822
4978988612,negative,0,0,511,3361,-706,-706,-1333,-1404
4978988612,positive,0,1,511,-3361,706,706,1333,1404
4978988612,negative,0,0,1492,2308,234,234,-1141,-2414
4978988612,positive,0,1,1492,-2308,-234,-234,1141,2414
4978988612,negative,0,0,1604,1167,-1273,-1273,-2503,-4593
4978988612,positive,0,1,1604,-1167,1273,1273,2503,4593
4978988612,negative,0,0,1643,-106,0,-1230,-3320,-3824
4978988612,positive,0,1,1643,106,0,1230,3320,3824
4978884253,negative,0,1,1275,641,0,-612,491,117
4978884253,positive,0,0,1275,-641,0,612,-491,-117
4978884253,positive,0,1,1310,641,-612,-612,491,117
4978884253,negative,0,0,1310,-641,612,612,-491,-117
4978884253,positive,0,1,1516,1455,0,473,2044,2284
4978884253,negative,0,0,1516,-1455,0,-473,-2044,-2284
4978884253,positive,0,1,1860,4886,0,2570,5804,5804
4978884253,negative,0,0,1860,-4886,0,-2570,-5804,-5804
4978884253,positive,0,1,1923,7456,0,3234,3234,3234
4978884253,negative,0,0,1923,-7456,0,-3234,-3234,-3234
4978802370,negative,0,1,713,1589,-452,-452,-486,-526
4978802370,positive,0,0,713,-1589,452,452,486,526
4978802370,negative,0,1,888,1063,-369,-369,-1597,-3294
4978802370,positive,0,0,888,-1063,369,369,1597,3294
4978802370,negative,0,1,976,-534,0,-1697,-1698,-817
4978802370,positive,0,0,976,534,0,1697,1698,817
4978802370,negative,0,1,1711,9082,797,797,797,797
4978802370,positive,0,0,1711,-9082,-797,-797,-797,-797
4978701632,negative,0,0,539,3144,808,808,1793,3289
4978701632,positive,0,1,539,-3144,-808,-808,-1793,-3289
4978701632,positive,0,0,805,6903,0,-684,947,2688
4978701632,negative,0,1,805,-6903,0,684,-947,-2688
4978701632,negative,0,0,1437,12407,535,535,770,867
4978701632,positive,0,1,1437,-12407,-535,-535,-770,-867
4978701632,negative,0,0,1797,14733,955,955,-1717,-2221
4978701632,positive,0,1,1797,-14733,-955,-955,1717,2221
4978701632,negative,0,0,2027,10903,-781,-781,-3165,-3797
4978701632,positive,0,1,2027,-10903,781,781,3165,3797
4978701632,negative,0,0,2294,7840,0,-1630,-1403,-3894
4978701632,positive,0,1,2294,-7840,0,1630,1403,3894
4978701632,negative,0,0,2433,6437,-2491,-2491,-2491,-2491
4978701632,positive,0,1,2433,-6437,2491,2491,2491,2491
4978587076,negative,0,0,342,1447,-352,-352,-749,-358
4978587076,positive,0,1,342,-1447,352,352,749,358
4978587076,negative,0,0,492,1089,0,-502,-1115,-997
4978587076,positive,0,1,492,-1089,0,502,1115,997
4978587076,negative,0,0,1840,5255,-647,-647,-3158,-3827
4978587076,positive,0,1,1840,-5255,647,647,3158,3827
4978587076,positive,0,0,1991,1428,0,1645,4916,6944
4978587076,negative,0,1,1991,-1428,0,-1645,-4916,-6944
4978587076,positive,0,0,2245,8745,0,591,3148,2654
4978587076,negative,0,1,2245,-8745,0,-591,-3148,-2654
4978587076,negative,0,0,2822,9455,0,-3644,-1879,-1857
