match_id,is_openai5,fight_start,kill_delta_radiant,gadv_d30,gadv_d60,gadv_d120,gadv_d180
4062010988,False,1115,0,272,272,2,1351
4062010988,False,1663,4,-478,-478,2456,5737
4062010988,False,1881,4,0,2548,4431,4431
4061984521,False,98,1,30,30,206,393
4061984521,False,243,2,0,692,1166,2336
4061984521,False,855,0,0,-156,-282,144
4061984521,False,946,1,-126,-126,300,-404
4061984521,False,1071,3,-704,-704,-256,2108
4061984521,False,2002,-4,0,-2291,-3510,-5592
4061984521,False,2474,1,0,983,2091,709
4061984521,False,2598,-2,0,-1382,-3118,-4943
4061984521,False,2812,-4,-4143,-4143,-6632,-6632
4061977166,False,583,1,329,329,290,126
4061977166,False,738,-1,0,-1021,-432,520
4061977166,False,1290,2,1098,1098,1725,1825
4061977166,False,1722,4,1080,1080,5820,5820
4061971770,False,119,1,62,62,401,503
4061971770,False,829,-2,-291,-291,-1267,-634
4061971770,False,1056,-1,36,36,-1007,603
4061971770,False,1879,-1,0,-1815,-1828,-1924
4061971770,False,2092,-4,-589,-589,-116,-967
4061971770,False,2176,1,0,-851,-443,-83
4061971770,False,2352,-4,0,-2015,-5128,-5812
4061971770,False,2522,-4,0,-2249,-2249,-2249
4061952570,False,518,-2,-1029,-1029,-1371,-266
4061952570,False,745,-1,0,-38,-670,-714
4061952570,False,767,-3,-38,-38,-670,-714
4061952570,False,886,-1,-44,-44,960,523
4061952570,False,1203,0,0,127,1878,4269
4061952570,False,1322,3,0,2391,2816,1940
4061952570,False,1484,0,-876,-876,-1129,28
4061952570,False,1794,-2,106,106,-442,-1428
4061952570,False,1968,-1,985,985,185,2098
4061952570,False,2025,3,-800,-800,1113,-130
4061952570,False,2203,3,-1467,-1467,-520,-505
4061952570,False,2388,-2,-1088,-1088,-2779,-5389
4061952570,False,2685,3,-522,-522,5852,6215
4061952570,False,3118,-3,-1310,-1310,-3436,-5026
4061952570,False,3414,-2,701,701,701,701
4061924528,False,123,1,0,212,486,283
4061924528,False,410,-2,997,997,-734,-1035
4061924528,False,612,-3,0,-1976,-1135,-882
4061924528,False,1074,-4,-80,-80,-1749,-1625
4061924528,False,1417,-2,-468,-468,-685,-126
4061924528,False,1938,-2,0,-1616,-3500,-5500
4061924528,False,2050,-3,0,-2000,-5780,-4391
4061924528,False,2182,-1,0,1389,285,9
4061924528,False,2310,-2,-276,-276,1133,2295
4061924528,False,2445,0,1162,1162,5424,6601
4061924528,False,2470,1,0,4262,5439,5707
4061924528,False,2675,-3,-375,-375,-375,-375
4061922574,False,767,-2,-483,-483,-1444,-894
4061922574,False,936,-3,2349,2349,-352,-1216
4061922574,False,1050,-5,-864,-864,-3453,-3652
4061922574,False,1329,-4,0,-1853,-3461,-3935
4061922574,False,1868,1,0,2969,2410,74
4061922574,False,2157,0,-4084,-4084,-4854,-5565
4061921764,False,372,1,0,-2,183,-734
4061921764,False,459,1,185,185,-732,-629
4061921764,False,803,-3,0,-1331,-2155,-4809
4061921764,False,894,-4,-824,-824,-3478,-3141
4061921764,False,1439,-1,-1197,-1197,-2380,-3909
4061921764,False,1879,-2,0,-1572,-2643,-4475
4061903681,False,346,1,-675,-675,-146,540
4061903681,False,964,3,0,1632,838,280
4061903681,False,1139,-2,-558,-558,-2843,-4677
4061903681,False,1536,-2,-518,-518,-2508,-3103
4061903681,False,1868,-3,0,-3554,-7402,-7402
4061880066,False,819,3,977,977,2221,1397
4061880066,False,1022,3,0,2372,2372,2372
4061880066,False,1055,3,2372,2372,2372,2372
4061867364,False,486,0,0,577,230,-1612
4061867364,False,810,-1,55,55,-856,-1191
4061867364,False,1186,0,-506,-506,1169,324
4061867364,False,1411,-2,-326,-326,-1423,-2465
4061867364,False,1700,-3,0,-970,-3039,-4190
4061867364,False,1762,-1,0,-2069,-3220,-3317
4061867364,False,1866,0,0,-97,-4554,-5940
4061867364,False,1913,-4,-97,-97,-4554,-5940
4061848287,False,567,-1,0,-502,-1595,-2071
4061848287,False,797,1,0,-747,1053,639
4061848287,False,2015,-2,-1721,-1721,-2093,-1677
4061815647,False,414,-2,-231,-231,-859,-21
4061815647,False,1134,-1,-366,-366,-648,-15
4061815647,False,1390,-1,0,-754,-2466,-5940
4061815647,False,1469,-3,0,-1712,-5186,-5658
4061815647,False,1662,-4,-751,-751,-2761,-4203
4061815647,False,1784,-1,-1442,-1442,-4133,-4534
4061815647,False,2391,-3,-2299,-2299,-2299,-2299
4061804100,False,813,2,104,104,669,-159
4061804100,False,1179,2,-616,-616,3090,2406
4061804100,False,1380,1,0,1870,2411,5090
4061804100,False,1873,3,0,3659,3659,3659
4061802430,False,277,1,-166,-166,51,110
4061802430,False,768,0,531,531,983,1543
4061802430,False,941,-2,1389,1389,543,1135
4061802430,False,1091,-3,0,-2480,-1746,-1677
4061802430,False,1544,-4,-306,-306,-3367,-3884
4061802430,False,1762,-4,0,-681,-4568,-2479
4061802430,False,2218,-4,-977,-977,-4610,-7378
4061802430,False,2417,-4,0,-3858,-2926,-2597
4061802430,False,2580,-2,0,-2076,-2076,-2076
4061766981,False,288,2,101,101,870,718
4061766981,False,403,1,-152,-152,111,-132
4061766981,False,1656,3,953,953,1853,2014
4061766981,False,2007,3,0,-7,3407,461
4061766981,False,2036,2,-7,-7,3407,461
4061766981,False,2079,-2,3414,3414,468,-572
4061766981,False,2170,1,0,-1040,3451,3451
4061745637,False,560,3,0,1063,1720,-300
4061745637,False,645,-2,657,657,-1363,1025
4061745637,False,690,1,-2020,-2020,368,1061
4061745637,False,756,3,2388,2388,3081,5151
4061745637,False,829,3,693,693,2763,3319
4061745637,False,931,1,556,556,6,-832
4061745637,False,1117,4,2075,2075,4042,5902
4061745637,False,1447,4,0,2507,2507,2507
4061742840,False,845,2,0,789,1743,1883
4061742840,False,1338,4,0,1528,3339,2823
4061742840,False,1535,5,2069,2069,6243,7696
4061742840,False,1698,4,0,1839,5808,7757
4061721528,False,372,1,0,96,375,780
4061721528,False,525,-1,405,405,636,1362
4061721528,False,680,-1,0,-560,-227,170
4061721528,False,1253,1,1602,1602,1723,2655
4061721528,False,1636,3,0,970,2521,3404
4061721528,False,2056,-1,0,-3200,-4962,-4548
4061721528,False,2174,3,0,414,236,-3894
4061721528,False,2234,-1,0,-178,-4308,-4706
4061721528,False,2555,0,-928,-928,1224,3758
4061721528,False,2611,3,2152,2152,4686,7523
4061721528,False,2711,3,0,2837,2837,2837
4061694810,False,1127,-3,-240,-240,-1311,-1346
4061694810,False,1269,-4,0,-1520,-1535,-1305
4061694810,False,1478,1,1965,1965,2893,2518
4061694810,False,1640,-4,0,-1762,-2320,-3048
4061694810,False,2033,0,-548,-548,1781,1120
4061694810,False,2424,-1,0,-2074,-4090,-4090
4061694810,False,2442,1,-2074,-2074,-4090,-4090
4061671194,False,426,-1,0,-281,-823,-1348
4061671194,False,630,1,49,49,2650,3164
4061671194,False,820,0,-636,-636,-830,-1351
4061671194,False,993,-4,-1722,-1722,-2779,-3539
4061671194,False,1159,-4,0,-1410,-4172,-7505
4061671194,False,1276,-5,0,-3333,-4415,-5421
4061671194,False,1437,-2,-1006,-1006,-2698,-4260
4061671194,False,1636,-4,0,-2549,-2549,-2549
4061671194,False,1694,-3,0,0,0,0
4061662358,False,422,-1,0,-76,224,1674
4061662358,False,558,3,0,1450,3650,2638
4061662358,False,978,2,0,1023,1393,2535
4061662358,False,1024,1,0,370,1512,1060
4061662358,False,1336,2,0,1289,4161,3298
4061662358,False,1482,-2,-863,-863,-627,-656
4061662358,False,1854,1,4631,4631,6887,9250
4061662358,False,2086,-3,1663,1663,-3220,-7828
4061662358,False,2353,0,0,-3010,-3308,-443
4061662358,False,2487,4,0,2865,4598,3140
4061662358,False,2551,1,1733,1733,275,-635
4061662358,False,2956,3,0,2071,2071,2071
4061660411,False,341,1,825,825,591,1217
4061660411,False,685,1,0,1055,1341,3860
4061660411,False,784,4,0,2519,1381,2907
4061660411,False,1022,0,0,-200,-163,-960
4061660411,False,1185,-2,-797,-797,-4301,-4795
4061660411,False,1205,-5,0,-3504,-3998,-3779
4061660411,False,1831,-3,-1456,-1456,-3522,-5172
4061660411,False,1897,0,-2066,-2066,-3716,-3676
4061660411,False,2143,1,-558,-558,-3731,-639
4061660411,False,2211,2,-3173,-3173,-81,1508
4061660411,False,2468,-3,0,-2414,-2785,-2320
4061660411,False,2607,2,0,465,-1108,-3269
4061660411,False,2655,-3,0,-1573,-3734,-4858
4061660411,False,2978,-4,-2683,-2683,-2683,-2683
3973246064,False,354,1,-878,-878,-901,-1265
3973246064,False,806,1,0,-326,743,109
3973246064,False,1259,-1,296,296,351,-178
3973246064,False,2445,-1,-3728,-3728,-8384,-10202
3973211743,False,1078,1,1548,1548,1699,2745
3973127831,False,580,-1,-216,-216,-1422,-1886
3973127831,False,739,2,0,1301,1780,1821
3973127831,False,983,-1,0,-430,-1422,-1411
3973127831,False,1235,5,-5,-5,2450,1287
3973127831,False,2059,-1,0,-2121,-6303,-5312
3973127831,False,2455,-3,157,157,-1812,-3451
3973127831,False,2730,-4,-764,-764,-764,-764
3973105146,False,650,1,1997,1997,3575,3899
3973105146,False,1263,1,0,2041,1199,10
3973105146,False,1308,3,2041,2041,1199,10
3973105146,False,1339,-1,0,-842,-2031,-2031
3973036021,False,420,1,0,540,450,88
3973036021,False,1473,-1,-859,-859,-2286,-1567
3973036021,False,1734,-2,115,115,-1554,-1992
3973036021,False,1958,1,735,735,787,1398
3973036021,False,2096,-2,611,611,-335,-1414
3973036021,False,2300,-1,0,207,284,-2145
3973036021,False,2715,1,0,4633,2601,3201
3973036021,False,3114,3,-218,-218,3692,3819
3973036021,False,3224,2,127,127,2109,4244
3973036021,False,3342,3,2135,2135,4498,4498
3973023989,False,882,1,869,869,-1065,-1313
3973023989,False,915,0,0,-1934,-2182,-1764
3973023989,False,1133,-1,173,173,-1411,-1975
3973023989,False,1296,1,536,536,157,3161
3973023989,False,1401,4,0,3004,4588,3165
3973023989,False,1487,-1,1584,1584,161,2452
3973023989,False,1693,2,0,212,1015,1869
3973023989,False,2059,2,0,371,3020,3435
3973023989,False,2320,1,729,729,-285,-2429
3973023989,False,2397,-1,-1014,-1014,-3158,-1806
3973023989,False,2771,3,0,1423,1423,1423
3972937677,False,409,-1,-156,-156,-511,-244
3972937677,False,441,1,0,-355,-88,733
3972937677,False,550,3,0,821,1361,998
3972937677,False,957,-1,2554,2554,446,-133
3972937677,False,1135,-2,-7,-7,-1809,-2110
3972937677,False,1297,2,285,285,2411,4277
3972937677,False,1568,-2,0,-1306,-2559,-1025
3972937677,False,1752,-2,0,-1720,-15,-379
3972937677,False,2006,4,0,1985,4428,4428
3972835248,False,115,0,-54,-54,12,-694
3972835248,False,1004,-1,-47,-47,-1718,-3476
3972835248,False,1118,-3,-1758,-1758,-3821,-5041
3972835248,False,1510,1,0,925,1213,-674
3972835248,False,1734,2,-370,-370,1671,1285
3972835248,False,2151,-2,-2097,-2097,-5498,-8981
3972633082,False,542,1,0,223,652,1967
3972633082,False,894,3,522,522,913,911
3972633082,False,1208,-1,0,-3061,-5150,-4993
3972633082,False,1597,1,-976,-976,-1784,-2539
3972633082,False,1844,2,-158,-158,1361,-123
3972633082,False,1931,-3,0,-1484,-4855,-5249
3972633082,False,2267,3,-552,-552,3496,3368
3972633082,False,2675,3,-628,-628,-3578,-2214
3972633082,False,2716,-3,0,-2950,-1586,-1160
3972633082,False,3081,-2,0,-47,-4426,-8290
3972633082,False,3803,0,0,-166,-166,-166
3972522707,False,1325,-1,0,-414,-1340,-1800
3972522707,False,1531,-1,-3691,-3691,-2774,-3000
3972522707,False,1631,0,0,-226,-860,-926
3972375830,False,273,-1,7,7,-1223,-1074
3972375830,False,588,-1,854,854,-119,-407
3972375830,False,1342,-1,0,-243,-1599,-1839
3972375830,False,1755,0,0,-268,-3157,-2815
3972375830,False,1961,-3,-839,-839,-1216,-1459
3972375830,False,2457,0,-5329,-5329,-5149,-5346
3972154535,False,577,0,-173,-173,-440,-227
3972154535,False,1293,1,1704,1704,173,711
3972154535,False,2605,1,0,2495,-135,-4460
3972154535,False,2694,-3,-2630,-2630,-6955,-11311
3972154535,False,3273,-4,-1247,-1247,-3714,-3369
3972154535,False,4168,-3,0,-1303,-5750,-5998
3972055233,False,512,3,273,273,1654,273
3972055233,False,1500,-1,0,-1390,-1518,-2273
3972055233,False,1540,-1,-1390,-1390,-1518,-2273
3972055233,False,1795,-2,47,47,-470,-2308
3972055233,False,1941,3,0,1822,3215,2447
3972055233,False,2192,-1,-613,-613,-568,-563
3972055233,False,2685,-3,-1061,-1061,-4808,-7157
3971976818,False,587,-1,215,215,-149,-1290
3971976818,False,639,-1,-364,-364,-1505,-2161
3971976818,False,803,1,0,954,289,1484
3971976818,False,1618,3,-420,-420,2085,1974
3971976818,False,1883,3,0,3712,6209,5932
3971976818,False,2406,0,0,-3269,-5283,-5283
3971903975,False,399,0,-579,-579,40,623
3971903975,False,941,-1,867,867,1615,2359
3971903975,False,1191,3,1202,1202,3746,5206
3971903975,False,1285,1,0,1460,4297,3852
3971903975,False,1414,-2,-445,-445,-2149,-2737
3971903975,False,1575,4,0,3424,3424,3424
3971856001,False,231,1,301,301,770,591
3971856001,False,277,0,469,469,290,1736
3971856001,False,915,-1,0,-700,182,1073
3971856001,False,1083,2,0,1734,2717,4192
3971856001,False,1427,3,805,805,805,805
3971798245,False,740,0,0,-2,-16,887
3971798245,False,847,-1,0,903,2156,2592
3971798245,False,1106,2,0,1409,1342,1788
3971798245,False,1954,2,1456,1456,3031,5158
3971798245,False,2001,3,0,1575,3702,8062
3971717222,False,616,-3,0,-2559,-3144,-2974
3971717222,False,857,-2,0,-960,-3534,-5488
3971673262,False,1411,3,967,967,3870,9765
3971673262,False,1500,3,0,5895,6766,4272
3971673262,False,1573,0,0,871,-1623,-2179
3971673262,False,1897,5,3953,3953,5470,7127
3971583578,False,797,3,0,1056,1170,-1193
3971583578,False,986,1,0,903,1241,644
3971583578,False,1395,3,0,1618,3981,4505
3971583578,False,1592,-2,-2780,-2780,-4062,-3861
3971583578,False,2302,-1,0,-1553,-2306,-5140
3971583578,False,3102,-1,953,953,279,2008
3971583578,False,3247,-1,0,173,-188,-1255
3971583578,False,3525,-2,419,419,-2944,-3685
3971583578,False,3807,1,0,338,1375,-2150
3971583578,False,4057,1,652,652,5003,6294
3971583578,False,4269,-3,0,-2576,-3038,-3214
3971583578,False,4685,1,0,2535,4309,5313
3971552773,False,388,4,0,1291,2439,3903
3971552773,False,496,3,0,1464,2978,3616
3971552773,False,1049,3,0,2820,2820,2820
3971470160,False,1635,3,0,-119,222,720
3971470160,False,1860,-1,0,-2900,-1723,-2279
3971470160,False,2112,0,0,-618,1311,-924
3971470160,False,2661,3,0,-666,249,-4401
3971470160,False,2770,-2,0,-4650,-9269,-15170
3971470160,False,2935,4,-5901,-5901,-4934,-3184
3971470160,False,3224,3,-492,-492,2155,2925
3971411606,False,1172,0,1242,1242,1260,2729
3971411606,False,1414,3,316,316,873,2067
3971411606,False,1602,3,199,199,4060,4506
3971338283,False,401,1,-690,-690,-310,-2
3971338283,False,502,2,0,308,1112,511
3971338283,False,628,-1,0,-601,-312,-162
3971338283,False,1223,3,0,1408,1738,1246
3971338283,False,1925,-1,0,-683,-878,733
3971338283,False,2144,1,1217,1217,1217,1217
3971335899,False,251,-1,0,-146,205,-488
3971335899,False,848,1,0,-349,1479,1005
3971335899,False,959,-1,1828,1828,1354,1414
3971335899,False,1682,3,0,2033,4585,6815
3971335899,False,1776,2,2552,2552,4782,8504
3971335899,False,1814,1,0,2230,5952,9517
3971335899,False,1855,3,2230,2230,5952,9517
3971263389,False,927,1,0,1200,1239,2094
3971263389,False,1411,-1,-361,-361,-538,1792
3971263389,False,1494,3,-177,-177,2153,3785
3971263389,False,1646,4,0,711,3059,4629
3971263389,False,1859,0,1877,1877,1195,1863
3971176821,False,578,3,839,839,-40,27
3971176821,False,1137,1,-847,-847,-59,-745
3971176821,False,1392,-1,0,-347,-1226,-3702
3971089692,False,417,1,254,254,498,829
3970990054,False,431,1,0,214,408,1052
3970990054,False,1020,0,0,316,1466,5290
3970990054,False,1114,4,1150,1150,4974,7424
3970990054,False,1197,2,3824,3824,6274,6765
3970792027,False,714,-1,-406,-406,-78,-89
3970792027,False,1159,-1,0,164,-761,-1489
3970792027,False,1310,-3,-728,-728,-2088,-3426
3970792027,False,1396,-3,0,-1338,-1610,-4343
3970792027,False,1540,-3,-2733,-2733,-3898,-3819
3970792027,False,1693,-4,0,-2833,-2191,-1055
3970792027,False,1983,-3,0,-2973,-4261,-5236
3970792027,False,2239,-3,0,-6827,-6827,-6827
3970663686,False,687,-2,0,-60,-74,-1348
3970663686,False,916,-4,0,-1636,-2133,-3885
3970663686,False,1072,3,-1752,-1752,607,552
3970663686,False,1617,1,-1045,-1045,964,2855
3970663686,False,2157,-3,-5855,-5855,-5855,-5855
3970514314,False,1038,-2,0,32,-235,72
3970514314,False,1558,-2,-136,-136,-1477,-2001
3970514314,False,1696,-3,0,-1677,-2793,-6299
3970514314,False,1887,2,0,2193,3623,3044
3970514314,False,2146,-1,-1538,-1538,-1272,-3583
3970514314,False,2310,1,2131,2131,1484,-1954
3970454002,False,728,1,0,361,1100,1141
3970454002,False,1143,2,0,684,2198,3287
3970454002,False,1459,2,0,1187,3794,6877
3970454002,False,1558,3,2607,2607,5690,7732
3970420652,False,320,1,0,1232,2060,2157
3970420652,False,1032,1,0,1105,1422,1808
3970420652,False,1185,3,386,386,2274,4598
3970420652,False,1294,4,2324,2324,5442,6154
3970420652,False,1602,4,1130,1130,3509,3509
3970333065,False,516,1,-91,-91,-219,-1018
3970333065,False,953,3,574,574,3077,3184
3970333065,False,1245,2,-438,-438,1205,1282
3970333065,False,1285,3,0,1643,1720,4070
3970333065,False,1541,-1,1189,1189,980,2197
3970333065,False,1749,2,0,273,3647,6276
3970279887,False,770,-1,-907,-907,-2355,-2448
3970279887,False,936,-2,-572,-572,-480,1559
3970279887,False,972,0,0,92,2131,3399
3970279887,False,1382,-1,0,-770,-1796,-2774
3970279887,False,1906,-4,-612,-612,-3494,-601
3970279887,False,1965,3,-2882,-2882,11,1472
3970279887,False,2151,-1,-19,-19,-1184,-494
3970279887,False,2656,2,0,2536,8001,8528
3970279887,False,2910,-2,971,971,-1747,-6407
3970279887,False,3573,-3,-1225,-1225,-1549,713
3970279887,False,3842,-4,0,-2070,-5652,-4279
3970279887,False,4086,-2,0,-1690,-1690,-1690
3970112306,False,734,0,0,-66,-35,-1403
3970112306,False,869,-3,0,-1368,-1513,-1523
3970112306,False,1506,1,0,163,-505,-3127
3970112306,False,1762,-1,0,777,-522,-1173
3970112306,False,2108,3,0,5035,6647,5447
3970112306,False,2269,-2,-1200,-1200,-2132,-4032
3970112306,False,2561,-3,-765,-765,-1721,-2271
3970112306,False,3214,-3,-576,-576,-5127,-5127
3970041014,False,555,2,0,696,1503,2075
3970041014,False,678,0,0,572,1010,2931
3970041014,False,768,3,438,438,2359,2842
3970041014,False,915,3,0,2898,3265,4159
3970041014,False,1043,4,0,894,2680,5725
3969955414,False,396,-1,-185,-185,-20,368
3969955414,False,583,4,1213,1213,1917,1880
3969955414,False,1066,0,52,52,-1000,-1463
3969955414,False,1203,-3,0,-1730,-2616,-4796
3969955414,False,1309,-3,-886,-886,-3066,-2905
3969955414,False,1465,-1,0,408,-2015,-2623
3969955414,False,1615,-2,-608,-608,-1226,-167
3969955414,False,1728,-4,1059,1059,-1399,-4347
3969876442,False,732,3,0,1163,873,3408
3969876442,False,836,4,-290,-290,2245,2375
3969876442,False,1099,0,0,1414,2297,913
3969876442,False,1777,-1,-3858,-3858,-6285,-7257
3969876442,False,1880,-3,0,-972,-1980,-5718
3969876442,False,1971,-3,-1008,-1008,-4746,-4982
3969775882,False,465,1,169,169,1129,1183
3969775882,False,685,-1,0,150,163,564
3969775882,False,1206,-1,0,-87,-495,1941
3969775882,False,2024,3,-36,-36,2126,4987
3969775882,False,2226,0,0,-242,-2382,-2160
3969775882,False,2261,-1,-242,-242,-2382,-2160
3969775882,False,2690,-2,624,624,-1641,-3263
3969775882,False,3535,1,-735,-735,-692,-281
3969775882,False,4242,-2,4625,4625,644,500
3969775882,False,4585,-4,0,-2638,-2638,-2638
3969656979,False,201,3,0,968,661,1047
3969656979,False,445,1,0,239,620,1090
3969656979,False,679,1,0,-485,418,1126
3969656979,False,1464,3,0,1781,1072,2663
3969656979,False,1920,3,0,3846,1474,1882
3969656979,False,2274,4,2044,2044,2044,2044
3969654858,False,1825,0,0,2848,414,-343
3969654858,False,2094,-3,-1066,-1066,-4247,-7243
3969654858,False,2460,-3,0,-2220,-2656,-3414
3969654858,False,2949,-3,0,-2758,-6192,-6192
3969620539,False,254,-1,0,-487,-238,46
3969620539,False,633,0,862,862,641,1423
3969620539,False,746,1,0,782,844,-1821
3969620539,False,1136,-1,110,110,-949,-1962
3969620539,False,1187,-1,-1059,-1059,-2072,-1742
3969620539,False,1364,-3,-374,-374,-1905,-1924
3969620539,False,1811,0,0,54,2399,4408
3969620539,False,2125,1,0,421,3402,4103
3969620539,False,2227,1,0,701,2750,2448
3969620539,False,2357,2,0,-302,1368,210
3969620539,False,2479,-4,0,-1158,-3700,-2617
3969620539,False,2717,4,0,4822,4888,4888
3969605634,False,428,-1,0,-516,-1011,116
3969605634,False,1253,3,1282,1282,3215,3772
3969605634,False,1656,3,1179,1179,1179,1179
3969599769,False,847,0,0,398,1111,2082
3969599769,False,915,1,0,713,1684,2430
3969599769,False,971,0,0,971,1717,3413
3969599769,False,1772,1,1309,1309,1309,1309
3969557308,False,1081,1,0,1226,1970,5190
3969557308,False,1273,4,0,3144,4853,4680
3969557308,False,1451,5,0,4159,7313,9121
3969557308,False,1675,2,4220,4220,4220,4220
3969556326,False,683,2,0,788,639,1003
3969556326,False,794,2,0,364,776,730
3969556326,False,1007,3,-132,-132,1319,2366
3969556326,False,1325,-1,0,-1248,-719,-1608
3969556326,False,1775,-1,-1792,-1792,-2201,-261
3969556326,False,1858,2,-409,-409,1531,2560
3969556326,False,2030,2,-1461,-1461,-415,-1763
3969556326,False,2359,-2,0,-1740,-135,558
3969556326,False,2587,-2,0,684,441,-1709
3969556326,False,2782,-1,0,-2278,834,814
3969556326,False,2809,3,-2278,-2278,834,814
3969556326,False,2891,-4,0,-20,-20,-20
3969510492,False,246,0,0,579,1075,2132
3969510492,False,692,-1,-699,-699,-688,632
3969510492,False,825,1,1320,1320,2202,3155
3969510492,False,888,3,882,882,1835,1553
3969510492,False,1163,4,0,1079,4927,9370
3969510492,False,1274,5,0,4443,4443,4443
3969496101,False,1512,-3,0,-291,-1088,-3677
3969496101,False,1595,-4,-797,-797,-3386,-3308
3969496101,False,1779,-4,-327,-327,-2044,-4017
3969431394,False,447,3,0,968,1544,2687
3969431394,False,501,3,0,576,1719,671
3969431394,False,1080,-3,0,-1768,-2645,-1946
3969431394,False,1805,-1,0,323,-1238,494
3969431394,False,2225,1,0,-360,-3527,-3739
3969431394,False,2317,-1,-3167,-3167,-3379,-2242
3969431394,False,2516,0,-208,-208,1643,-3220
3969427809,False,860,-3,0,-1293,-1584,-2799
3969427809,False,1067,-3,1039,1039,-1748,-1171
3969427809,False,1383,-1,0,-438,-706,1176
3969427809,False,1494,1,-268,-268,1614,1308
3969427809,False,1553,-3,1882,1882,1576,1031
3969427809,False,1631,0,0,-545,-183,-273
3969427809,False,1900,-4,-911,-911,-5397,-5397
3969382823,False,709,-3,-981,-981,-3842,-3346
3969382823,False,842,0,0,241,-1240,-1934
3969382823,False,1031,-3,0,-2125,-2125,-2125
3969357638,False,1298,3,1510,1510,4281,4044
3969357638,False,1342,-3,0,2771,2534,-20
3969357638,False,1434,-2,-237,-237,-2791,-2840
3969357638,False,1747,3,0,2087,5362,6479
3969305067,False,679,0,0,-395,-755,-181
3969305067,False,846,-1,0,-1701,-3122,-2137
3969305067,False,1048,-1,0,-340,132,770
3969305067,False,1232,1,1446,1446,1218,3110
3969305067,False,1450,3,0,1598,2528,2564
3969305067,False,1634,4,0,2543,5291,5349
3969305067,False,1743,-1,0,58,238,1324
3969305067,False,1775,5,58,58,238,1324
3969305067,False,1831,-1,180,180,1266,3046
3969305067,False,1856,-1,180,180,1266,3046
3969180038,False,1110,4,1814,1814,3117,3803
3969180038,False,1328,2,0,182,572,1325
3969180038,False,2123,-3,0,-1213,-2027,-1843
3969180038,False,2459,-3,1334,1334,20,430
3969180038,False,2726,1,0,2180,-283,-1522
3969180038,False,3415,3,-100,-100,1616,1616
3969003873,False,273,1,-50,-50,326,875
3969003873,False,588,1,1397,1397,1828,1788
3969003873,False,735,3,0,1758,1523,2923
3969003873,False,787,-2,0,-235,1165,1920
3969003873,False,1125,2,1099,1099,1488,3477
3968863152,False,288,0,691,691,1038,1945
3968863152,False,1898,2,874,874,2415,3665
3968700910,False,980,-2,0,-963,-1282,-1095
3968700910,False,1311,-3,205,205,-2597,-2794
3968700910,False,1601,-4,-88,-88,-1606,-1879
3968700910,False,1988,3,0,4441,4557,3669
3968700910,False,2182,0,0,1546,3726,4429
3968700910,False,2562,2,-1027,-1027,-1447,-935
3968700910,False,2690,2,512,512,4201,6831
3968700910,False,2774,2,0,2630,2630,2630
3968470278,False,788,-1,0,-666,-812,-639
3968470278,False,1666,-3,-1784,-1784,-5206,-6064
3968470278,False,1904,-1,-243,-243,-243,-243
3968380074,False,191,-3,0,-509,28,751
3968380074,False,457,-1,-71,-71,-537,694
3968380074,False,805,3,0,887,788,2075
3968380074,False,841,0,0,-99,1188,3296
3968380074,False,1062,2,-1475,-1475,519,-1096
3968380074,False,1204,0,0,427,-566,835
3968380074,False,1385,1,0,930,1551,3274
3968380074,False,1539,4,1723,1723,5556,5339
3968380074,False,1620,1,0,-217,-199,1394
3968380074,False,1753,3,0,1593,1593,1593
3968327522,False,401,2,291,291,2433,2972
3968327522,False,935,2,-620,-620,-1099,662
3968327522,False,1123,3,998,998,1093,1568
3968327522,False,1381,1,0,-885,-216,604
3968238268,False,315,3,0,570,402,258
3968238268,False,1542,3,2058,2058,3745,3745
3968073382,False,705,2,584,584,193,-559
3968073382,False,784,-1,0,-752,-888,-1621
3968073382,False,1244,1,470,470,186,449
3968073382,False,1458,4,0,1776,3434,4120
3968073382,False,1588,1,0,686,-187,-275
3968073382,False,1747,-1,0,-450,-722,-3138
3968073382,False,2344,-1,0,-2668,-4571,-5086
3968073382,False,2644,3,0,2290,2317,359
3968073382,False,2798,-4,-1958,-1958,-1958,-1958
3967996227,False,1359,3,1600,1600,7024,7477
3967996227,False,1392,3,0,5424,5877,5877
3967908532,False,744,-4,0,-1048,-1486,-1670
3967908532,False,846,-1,0,-184,2675,3214
3967908532,False,879,3,-184,-184,2675,3214
3967908532,False,1033,-1,0,-2335,-2457,-2409
3967908532,False,1189,-5,48,48,-5398,-6954
3967908532,False,1517,0,0,-2439,-4911,-7109
3967908532,False,1539,-3,-2439,-2439,-4911,-7109
3967908532,False,1725,-2,-1096,-1096,-1961,-4541
3967891613,False,737,0,0,1089,21,-951
3967891613,False,1041,1,0,756,-1308,-2779
3967891613,False,1301,-2,-2352,-2352,-5188,-6012
3967872144,False,157,-1,-376,-376,-154,129
3967872144,False,414,-3,-158,-158,-1730,-1826
3967872144,False,632,0,636,636,329,70
3967872144,False,801,3,0,1016,1453,1007
3967872144,False,1805,0,0,129,-382,-502
3967872144,False,2267,-3,-550,-550,-3113,-4399
3967872144,False,2405,-3,0,-528,-3880,-5563
3967872144,False,2620,0,428,428,-554,-1078
3967872144,False,2943,0,0,2831,1441,1441
3967872144,False,3020,-3,0,-1390,-1390,-1390
3967858418,False,237,-2,-372,-372,-556,-1597
3967858418,False,388,1,0,-319,-1132,-1168
